lemma,count
ἐπιθαυμάζω,5
μαλάζω,2
διαπονέω,147
προσεπισκέπτομαι,2
καθιιστήκειμι,1
περιίππιυπτω,1
ἐκχαυνόω,2
ἐμπίπλαμι,10
πι,1
συρικνέομαι,2
ἔλλαγαι,1
προαπύσσω,1
ἐξευθετίζω,1
προύθημι,1
ἐπαναλαμβάνω,54
περιελίσσω,55
καθελίσσω,18
εὔχω,1
κείνω,4
περιαρτάω,3
ἐπισκυθίζω,2
κατεφονεύω,1
προβάλονμαι,1
ὠκίημι,1
προαποχωρέω,3
ἐναπολιμπάνω,2
κατομβρέομαι,3
ὑπενδόζω,1
ζωόω,26
ἐπιρριπτέω,40
ἐξελεγκέω,1
συμπροάγω,2
ὁδέω,3
γλύφω,18
καταμελέω,28
εἴσειμι,1
ἀμφιπεριστρωφάω,1
παρακεκλίσκω,1
ἀνιεάι2,1
ἐπιταλαιπωρέω,5
δημοκρατέομαι,103
καταστροπέω,5
ἐκπρήσσω,1
διαδορατίζομαι,3
νεναρκόω,1
μικροσφυκτέω,1
ἐνεπίπτω,5
ἀκληρέω,23
παμφανόων,23
θερ-μαίνω,1
λυπέομαι,1
προμαθάω,2
ἀνακεχωρέω,1
τρίψω,1
πουλόω,4
μεγαλοφρονέομαι,3
ντεθυμάω,2
κατακισηρίζω,1
καταλήττω,1
ἐπεισπηδάω,5
λαιμάσσω,1
ἀπειργάζομαι,14
γρυπαίνω,1
ὑπφέρω,10
βλίστημι,2
ἐνίνστημι,2
μινύομαι,1
ὑπομαίνομαι,1
συνεκπνεύω,1
ἐπανύω,1
ὀδυρέω,1
φεκήρω,1
ἀποργάζομαι,1
σπονδοποιέομαι,2
ἀνειλάπτω,1
σφαίλω,2
ὑπόθω,2
ἐπιταχτίθημι,2
διατίγταμαι,3
προδεδαλίσκω,1
ἀνακτέομαι,1
ὁδεύω,176
συμπροέρχω,1
ἀνασκήπτω,1
μίμμονωμι,1
ἀμύσσω,37
ἀνίσταμι,1
τιπλημμύρκω,1
ἀναστραφαίνω,4
ἀντιμετρέω,3
βλαισόω,1
ἐγκυκλέομαι,3
ὑποψέω,1
ἐκκλαπίημι,1
συναποπέω,1
παραγγυήννυμι,1
ἀπορρίπτω,183
ἐπαλλάττομι,1
χυλάω,1
προσακρόω,2
ῥέω,1654
συνδιανοέω,1
δέικομαι,13
περιοσῴζω,6
χέω,452
ξυμμινύθω,1
δυσωνέω,1
κατακινέω,1
διαπομπεύω,2
ἵνηρειμι,1
ῥαβδοφορέω,1
προὐτρέπω,4
ἀποεθάνω,5
συνυπτίθημι,1
ἐπαναθρῳσκω,1
ἠγονίζω,1
παραγκιστρόομαι,1
ἀρτοποιέω,4
προσεικάσιυμι,1
κατηγορεύω,1
ἐνστροφάω,1
ἀγαλλία,1
δέξω,3
ἀποτοξεύω,6
ἐπιδέδειχω,1
ὀπίζω,11
τέμνω,2162
διακιγκλίζω,1
ρόιτετα,5
ὑπερφεύγω,11
ἐκδίδωμα,2
προσκνύζομαι,1
ἱππαρχάω,1
διαφυτεύομαι,1
ἐνέζομαι,5
ἐκκυνέω,1
διϋπνίζομαι,1
σφήλω,7
προσπελογίζω,1
πίνω,3252
οἰκτίρω,165
παρεναγράφω,1
ἐπιμητιάω,1
συναναμέλπω,1
μεθύνδω,1
ἐξοίχομαι,5
κορέσννυμι,1
ἐμπιέζω,2
ἐκμοχλέω,3
ἐπιρράνομαι,1
ἐνασπιδόω,1
παραρροιζέω,1
κτετραχύννυμι,1
συνυποκρίνω,3
πλεθρίζω,1
ἐνήδομαι,2
τακεχώρω,1
περιβρίθω,1
συνγράφω,16
κυκέομαι,1
προδἴθημι,1
σάω,12
συντορεύω,1
οἴζω,7
ὑγιόω,4
κερδάνω,1
ἐνεσημηννάομαι,1
συμπεριστρέφω,1
ἐπωφαλέω,1
ὑπερήκω,2
ἐλλαμβάνω,5
προεμβαίνω,2
ἐπιμεταπέμπομαι,2
μετανίζω,1
ἀνταπειλέω,1
ξυγγραφέω,1
γεγυμνάομαι,2
στεραίνω,1
ἀλλαντοπωλέω,3
δαίω,72
ἑστιῴμεθειμι,1
πεφ́θημι,5
πωχετεύω,2
ὑπερεξαίρω,1
στεγνέω,6
πυργοφορέω,1
σκληροκοιτέω,1
παραπέμψω,2
συγκατοπίμπρημι,2
προσήραμαι,1
ἐπιμαίομαι,25
σχεδιάω,3
ωδω,1
ἀφυσσω,1
ἀποικονίζομαι,1
ῥοιζέω,5
προεξεφίεμαι,1
στεφανίζω,1
περιλήπτω,1
ἐκθλίβω,198
ἐπιβόαμαι,3
προδηλέω,6
ἐξαναιρέω,4
ταράυσω,2
ἐπιστρψάσκω,1
ἐξηπιαλόομαι,1
ἐπαλείβω,2
ἐμπήγω,6
ἐπιτρώγω,5
ἐξαρπαύνω,1
προσεδρεύω,59
μιταδεδώσκω,1
κατέλχω,1
ἐξαμύνομαι,3
προαναλόω,3
συνοͅκάω,12
ἀπαγγῄσκω,1
ἀνακέλομαι,1
ἐπανέρομαι,36
ἐπουλωτίθημι,1
ἀπόιπτω,1
κατακλιαρίσκω,1
παρασημειέω,1
ἐγγομφόω,2
συνεπιγελάω,1
διαβάθρννυμι,1
καταναίω,10
γλωττοστροφέω,1
δηρμόζω,1
ἀπιόω,13
φιλιππίζω,4
σύνεκκειμαι,1
ὑπερβοάω,1
ἐμπαίγνυμι,1
ὑπνάομαι,1
πιμπλ́ημι,2
πιστώω,1
εἰλυσπάω,2
λύγγω,1
συγκακέω,1
συμφονεύω,3
μνημονευσαίνω,1
ἀιτέομαι,1
προσπέσω,1
νίνεοχμω,1
ὑπερακοντίζω,7
οἶδε,2
ξεληλέγζω,3
συνανῳμώζω,1
τέτρωο,1
χαλινόω,18
ἐπιτιμᾷν,2
νοσεύομαι,1
βλαβ́ω,3
εἰσακούζω,1
ἀπεμνημόνευσα,1
ἀκριβάω,1
πάσχω,7835
ξηραλοιφίημι,1
ἀντιπεριίστημι,20
ἐθλάω,1
μεταρρέω,32
ἀππίπτω,4
ἀνασωσέννυμι,2
διδουάω,1
ὑποβλήω,1
καμνέω,1
τορνώζομαι,1
συβουλεύω,3
ἁμᾷν,1
ἐπιδίγχομαι,1
πεπαύω,4
θράζω,4
παρεμπλέκω,4
σύγκεχωρηκι,1
κοινώνομαι,1
ἁΐδομαι,2
προτάσσω,160
περιρχέσθω,1
συλλέγγω,1
δεικανάω,5
πτυελίζω,2
συνεπιρρέω,2
λήκω,2
παρακόπτω,40
συνεκπορεύομαι,1
ἐκκοκκίννυμι,1
ἐπιρεάπω,1
διαβεβλαίνω,2
ἀνθαιρέω,21
προστάω,3
διαπρεσβεύομαι,99
προσπηρέω,1
χρήω,11
ἀνδροπόρνιυμι,2
συντίτημα,1
ἵλομαι,1
κατεσκέψαμαι,1
ἐκεκράγω,1
θρέφω,9
ἐπήρω,4
καταρρυάζω,5
φυλάιζʼ,1
τ̔απόννυμι,2
πρόγνομαι,1
φημέω,5
διΐσχω,1
ποδηγέω,63
μανθόνω,2
πεμψέω,11
ἀποφράσκω,1
ὡμονοέω,2
ἐπαείρω,11
κατώρυδω,2
ἐπσκέφω,2
κατεσκευάζω,1
διεγερ́ομαι,1
ἐτεθνήκω,3
ὑποθίημι,4
ἀντιδιατάσσω,3
διατεκμαίρομαι,2
περιῳκίσσυμι,1
διαφοιτήννυμι,1
ἡβᾷν,1
ἁρμόσσομαι,4
παυ?́ω,1
ἰθῄσκη,5
λοχίζω,19
φανερόω,63
ἑσδιπομένοιοκω,1
ἐναποτέμνω,1
ἐπιγεήμω,1
ἐλλοτριόω,1
υἱῶι,1
κροταλίζω,9
ἐντερεύω,2
σολοικίζω,50
παραχέομαι,4
χράνω,2
ὀφειίλω,2
λιθόω,11
ἐνδειξάζω,1
κατακληίζω,1
ἀντιμεταλαμβάνω,3
ἀπόναμαι,6
προεκλύω,6
φείνω,5
ἔμπεπηγο,3
κεραΐζω,6
προσΐκτημι,1
ἠθρόικα,8
ἀναθυμιάζω,1
πεφ́νω,1
ἀναμάσσω,9
ἐπιδεικνύομαι,3
προσνέω,13
γοόωσα,1
μεδέων,22
αἰβοιβόω,1
ἐκίργω,2
τηρέω,861
χράζω,2
ἐμπεφυσέω,1
ἐπαπικτιννύω,1
καταδετίδημι,1
νενήζομαι,1
αἰτηθαίνω,1
ἐμπαιδοτροφέω,1
διορή,1
λίγλυμαι,1
ἐξορμᾷν,5
κεκίλημυ,1
μαθητιόω,1
ἁρμόσσω,215
ἁμαργτάνω,4
ὑπερθερμαν́ͅζω,1
διάλλω,2
εὐπορέω,520
βιβρῴσκω,1
πυρούω,2
ὀπτῶμαι,1
κυκλούμεναι,1
ἀναλωθαίνω,1
ἀπερρίιμω,5
ἐνοικοδομέω,26
ἡνιοστροφέω,3
συνανατρίβω,2
καταμύκω,1
ἀχροιέω,1
περικωκύω,1
ἀπεκωλύω,1
ξιχνεύω,1
Ἀρόω,1
θνῄσκισʼκομαι,1
ἑξηπάτηκα,1
συγκεκληράω,1
ἀπαιονάω,1
ἀναπ́τω,1
ἀντιμεταχωρέω,2
ἀπαγγέλλω,1007
εἴληφο,12
περιστρωφάω,1
παραστράφθαι,1
εθεψάω,1
ὀρθοπραγέω,2
ἀντιπεπόνθα,1
ἐπινενοαίνω,1
ἐκρρυέω,2
μίδω,7
στραγγουριάω,8
διατρρίπτω,2
πράυανα,1
",φημί",1
ἀποθαυμάζω,23
ὁπλιτοδρομέω,1
ἀνθωρμέω,1
ἀναβήγνυμι,1
παρακατεσθίω,1
αὐδάσσω,2
κεκμηάω,1
ἱλάσκω,2
καταλειτουργέω,2
σφίγχω,1
ὑποκείζω,2
ἐπεμφθάνω,2
ὠτακουστέω,11
διαμεμηρύω,1
κάτιδα,1
ἀστατέω,2
διαγνίημι,1
περάζομαι,1
συνπληρόω,5
ὠξυμ͂μαι,1
κατηναγκάζομαι,2
ὠμοποιέω,1
κατευνάω,4
προσεμβρέχω,1
ἀπογνοέω,1
ἐκβοηθέω,69
κατακνέω,2
λιχνεύομαι,1
πέπομφα,8
ἀνευραίνω,1
δέδευμαι,1
δααίνω,1
φυίρω,6
ἔκτραπω,3
εἑρμηνεύω,1
διαχειρίζω,79
ἑστεύω,1
κατευστοχέω,4
σπειράω,2
ἐσβέζομαι,1
κατήιω,1
ἀνατλῆναι,20
ἀπεθαριόω,1
προλάζυμαι,1
σηραίνω,5
ἀειγήλω,1
προχαίρω,1
λάω,46
ἐγκράνω,3
ἀποτινάχομαι,1
ὡμολογέομαι,2
τροπόω,2
ἐκθείημι,1
προσανηρωτάω,1
στεμ́ω,3
ἐπιπαροξυίνω,1
ἀποσμάκνω,1
παρασχάω,21
ἐξε͂ρμαι,2
ἀπσκευάζω,1
καταλελαγιπτύσκω,2
συγξηραίνω,2
νήγω,1
ἀπαλείπω,3
εὔγω,10
μεταπεμφθάνω,2
ἀναγεννάομαι,1
ἐναφεψέομαι,1
κνέσω,1
συγκαλινδέω,1
βακκαρέω,1
ἠμί,90
ἀντιδημιουργέομαι,1
ὑποδίεμαι,1
Περσονομέομαι,1
γεγαμέω,6
ἀναράζω,1
ἐπαναλίσκω,3
ἀποθήκω,1
διεζ́ωκα,2
πλωίζω,2
διδαγ́ω,3
σκίδνημι2,1
ἁπάζω,1
ξυνεέρχομαι,1
νΐνευμι,1
ἀνανέμω,2
ρρίμνυμι,2
ἀνατρίπτω,2
σεμνύνω,238
ἐγκαθαρμόζω,1
ἀπόχω,2
διανέμομαι,8
κήμπτω,1
ὑμνέω,321
εἰσακάλλω,1
διαμαρτ́νω,1
ὑπερακρίζω,3
ἐπαναγκάζομαι,2
πλήγνυμι,5
χάσζομαι,1
παρακολυμβάω,1
τεφρόω,2
ἐκπληττόω,1
κατίσχομαι,1
εἰμβάλλω,2
ἐνιοβολέω,1
δειχθησέω,2
κατείληφα,2
συστεφανόω,1
περιπλακαίνω,1
θέρμω,8
πολυπλασιάζομαι,1
εἰσανοράω,4
συμμεθίστημι,2
ἐκληρέω,1
ἐγκοσμέω,1
ἀνατμέομαι,2
συνδιακυβερνάω,1
διαπρατίθημι,1
ὑίζω,1
εὐφημέομαι,5
ἀποπιμπέλομαι,1
εἰσαναλίσκω,1
ἐλανθάνω,1
μεταπτοιέω,1
ἐκδιαπρίζω,1
φυλακίζω,1
παρασκευάζω,2732
ἑτερόρροπαι,1
ποντοπορεύω,6
κομαίνω,2
ἐντροπαλίζω,2
κνυζόω,3
ἔγχεω,3
προσφεύγω,32
ὀμόζω,10
ἐπιφέρω,1377
πεδείχομαι,2
διακοπ́νω,2
διαμάομαι,1
ὑπερπίφυμι,1
ἀκηδέω,7
ξηπατάω,4
μισθόομαυ,1
ἐξαστρέφω,1
ἐπιγνώδομαι,1
ἐμπυόομαι,3
οἰηγθάνω,1
κρατάομαι,5
συνεπαράνω,1
σταυρέω,1
ἀνιατίθημι,3
εὐδοκίμνω,1
ἐπιβοηθέω,110
τιτρώξκω,1
διασκευωρέω,2
πρόεκκειμαι,2
ἐγγίζω,121
ἐκπεσφραγίζω,1
ἀποπάλλομαι,5
διηλέγκομαι,2
ἐξευγενίζω,2
καταυωχέω,1
ἀποδιατρίβω,6
εἴθισμαι,3
συμφωνέω,267
περικεχην́ρχομαα,1
στεφανόω,681
προσαποδείκνυμι,5
ἐνστέλλω,2
πειλέγνυμι,1
ἀνεμνέω,1
εἴρκομαι,2
ἀνοίκνυμι,4
πιθόω,1
διαπρέπω,36
παρακαθίζω,26
παρημελέω,2
ὑποτίγταμαι,2
ἀποηφύζω,1
εἰύω,1
σκιμαλίζω,2
σεποιέω,4
αἰσθάνομαυ,1
περιαρμόζω,6
ὑποίδωμι,1
Ποππύζω,2
ὑπερ́κειμαι,2
ἐκδέχω,1
κατασκήπτω,152
ΡΙ,1
κατακρατέω,45
πηλοφορέω,2
μεταδόσσω,1
ἀμπέχω,94
διαφθονέω,1
καταπεπατάομαι,2
ἀνωδυρίσκω,1
καταρροφέω,11
συνυφαίνω,25
συνανέλκω,1
προσκέκρουκα,1
περιεργάζομαι,56
σείω,281
ἐμαλοφόρω,1
ἴλλω,1
ὑπηγορέω,1
ῥιζόω,32
ἀπομισθόω,7
σπάμω,1
ἀπολιμπαννάνω,1
συγκαταδιώκω,1
τιβρώσκω,6
μεενηνέχω,3
ἀπογλυκαίνω,2
συμπεριτρίβω,1
ἐπικυέω,4
ἐγκατοράω,1
γυμνώζω,6
ἀντιτειχίζω,2
ἀντησʼ́σκω,1
καλινδέομαι,14
ἀμφιπλέκω,3
μέμψομαι,2
Αἰσχράω,2
ἕρχοται,1
θωύσσω,12
κρέμυομαι,1
προεκδίδωμι,8
κάλεομαι,1
ἐτετάννυμι,12
ἀνάγεγραμμαι,5
ἀφηγάομαι,1
λειποθυμιιμί,1
ἐφιγεγράμμαι,4
ἀσελγέω,1
ἐξεπονέω,2
ὑπορεσπουδάζω,1
προετρέφω,1
διολισθάνω,21
καταλιμβάνω,2
συνεθίζω,52
ἀφήκω,8
προαπεστερέω,1
παραγίγνομαι,2137
σαφέω,2
δυτίνημι,2
καταχρυσέω,1
εὑρέμεσκω,1
στρατεύνω,2
σταλάζω,2
ἐπιποιθείω,1
ἔστημι,22
ἐξαφαίνω,1
ἐσβιβάζω,1
διαμηρίζω,3
ἀποκεκρίυμω,2
ἠθέλημʼ2,1
συνοκλάζω,1
καθειργέομαι,1
ννεακαιδεκετέω,1
τιωάσσω,1
φύρω,68
ἀνουρυίνω,1
προπλύζω,1
ἐμπνεύω,4
ἐκεχνέρμαι,1
διαστίλβω,3
μεταμφιάω,2
ἱέω,1
προσανιμ́ηκα,1
φονέω,5
ΕΑ,1
ἐπίτω,1
σωφρονέω,546
ἀνασειράζω,1
γεγυμνόω,16
ἐθέλῃ,4
βεβέω,1
διατετ́ρημαι,2
καταψεκάζω,3
ἀνάολω,1
διελέω,3
γυμνώομαι,2
ἐβεβιώκω,1
ἐκθεέω,7
ἰχθύω,3
προσκείμεναι,1
συγχέω,312
διαλάπτω,3
δεσμέω,22
στυφελίζομαι,1
θέμαιρνω,1
προσεπιζημτάνω,1
δημοτεύομαι,6
προσερρίιμω,1
προδυσωπέω,1
ἔδνω,1
σείνδω,1
διηφίημι,1
ψεύζω,10
ἀμφικαλύπτω,43
ἐρείκομαι,1
θερμαν́ͅζω,2
προσεντέλλομαι,4
ἀνταλλάσσω,25
ὁροιμέω,5
κατακρεουργέω,3
κρημνίζω,2
κραιπαλάω,10
ἐρέθω,6
κημιβίω,4
ἀριθμάω,1
περιτίθειμι,4
προτέθειμαι,2
ἐπιχηρεύω,1
ἀνῴγνυμι,2
προσαδικέω,2
ἀναμολύνω,1
πταίρω,1
ἐπιθυμιάομαι,1
διεγνοκεάι,3
φρενετίζω,2
ἐσκυκλέω,1
δαινυμένοιο,1
ἀδικίνω,2
συριάζω,1
στορέω,4
ἀγρεύομαι,1
ἀνώγω,7
μετεξαιρέομαι,1
ἀφίγκομαι,1
γαλακτοπωτέω,1
καταγγυέω,2
χρώζω,24
κατίω,5
μολυβδοχρῶτω,1
ἀναστεναχίζω,1
κίχω,2
πεφτίθημι,1
ἐμπλήιδω,3
παραδιένειμι,1
διακατικρίκκω,1
ἀποσυρ́ρω,1
ὑπεκκάω,2
περιδέω,32
ὀͅδισκάνω,1
διηνύομαι,1
ἱμᾶντω,2
ἔμφυσωμαι,1
προσκοράω,1
σκεπάζω,87
ἐπιχέομαι,5
πλευράω,1
ἐγκατεκάκλιμαι,2
ἁρμόσω,1
ἀναπολόω,2
συνεπατείνω,1
περιάσιω,1
κλείνω,3
βελτέρχομαι,1
πιτυλίζω,3
προάπτω,1
ἐξηυλαβέομαι,1
ἀποπλάω,1
συνευγνωμονέω,1
γίγγυμνωμαι,14
προνενόω,2
ὑφέχω,4
τεθνήξω,19
ὑπομένω,1788
παρεσκευαδάννυμι,1
ἀναγεγράμμαι,3
ζώδω,2
ἀπορριφέω,1
ἀναισιμόω,15
τετρ́ω,3
παραπεδημέω,1
θυόω,12
ἀνειστρέφω,1
ὑπβάλλω,2
λοχαγέω,11
ἱερόω,23
ἱεράω,24
ἀντεφευρίσκω,1
ἐμβάφω,1
ἄγχω,73
καταμονομαχέω,2
